SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100143,0,Revolving loans,M,N,Y,0,162000.0,270000.0,13500.0,270000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.035792000000000004,-22881,-3420,-1481.0,-4802,,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Government,0.6594043693464781,0.6781247611812603,0.6832688314232291,0.1732,0.0785,0.994,,,0.24,0.1034,0.4583,,0.2983,,0.1974,,0.0266,0.1765,0.0815,0.994,,,0.2417,0.1034,0.4583,,0.3051,,0.2056,,0.0281,0.1749,0.0785,0.994,,,0.24,0.1034,0.4583,,0.3035,,0.2009,,0.0271,,block of flats,0.161,Block,No,0.0,0.0,0.0,0.0,-1499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100144,0,Cash loans,F,N,N,0,112500.0,535500.0,30028.5,535500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-16759,-4560,-3079.0,-296,,1,1,0,1,0,0,Sales staff,1.0,2,2,THURSDAY,17,0,0,0,0,0,0,Self-employed,,0.6116366959675879,,0.0845,0.0651,0.9757,0.6668,0.0506,0.0,0.1379,0.1667,0.2083,0.0421,0.0605,0.0641,0.0386,0.0241,0.0861,0.0675,0.9757,0.6798,0.051,0.0,0.1379,0.1667,0.2083,0.043,0.0661,0.0668,0.0389,0.0255,0.0854,0.0651,0.9757,0.6713,0.0509,0.0,0.1379,0.1667,0.2083,0.0428,0.0616,0.0652,0.0388,0.0246,reg oper account,block of flats,0.0833,Panel,No,9.0,2.0,9.0,0.0,-1282.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100145,0,Cash loans,F,Y,Y,1,202500.0,260725.5,16789.5,198000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-16282,-4375,-762.0,-1494,8.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Self-employed,0.6470448716896019,0.7464864055627681,0.7394117535524816,0.0928,0.1,0.9801,0.728,0.0463,0.0,0.2069,0.1667,0.2083,0.0437,0.0756,0.0903,0.0,0.0,0.0945,0.1038,0.9801,0.7387,0.0467,0.0,0.2069,0.1667,0.2083,0.0447,0.0826,0.0941,0.0,0.0,0.0937,0.1,0.9801,0.7316,0.0466,0.0,0.2069,0.1667,0.2083,0.0445,0.077,0.0919,0.0,0.0,reg oper spec account,block of flats,0.071,Panel,No,6.0,0.0,6.0,0.0,-1782.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100146,0,Cash loans,M,Y,Y,0,117000.0,327024.0,12456.0,270000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00733,-22959,365243,-1730.0,-4047,13.0,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.28232640421904515,0.7557400501752248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-909.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100147,0,Cash loans,F,N,Y,1,135000.0,518562.0,22099.5,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0038130000000000004,-16142,-2832,-3440.0,-3970,,1,1,0,1,0,0,Laborers,3.0,2,2,SUNDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.6846964453639659,0.4109070009841619,0.7380196196295241,0.1144,0.0775,0.9826,,,0.0,0.1379,0.1667,,0.063,,0.0654,,0.0242,0.1166,0.0804,0.9826,,,0.0,0.1379,0.1667,,0.0644,,0.0681,,0.0256,0.1155,0.0775,0.9826,,,0.0,0.1379,0.1667,,0.0641,,0.0666,,0.0247,,block of flats,0.0567,Panel,No,1.0,0.0,1.0,0.0,-1198.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
100148,0,Cash loans,F,N,Y,0,247500.0,755190.0,36459.0,675000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008575,-16340,-8647,-4182.0,-4259,,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,17,0,0,0,0,0,0,Other,0.6177157988717764,0.6605593694772599,0.21155076420525776,0.0495,0.0623,0.9737,,,0.0,0.1034,0.125,,0.0486,,,,,0.0504,0.0646,0.9737,,,0.0,0.1034,0.125,,0.0497,,,,,0.05,0.0623,0.9737,,,0.0,0.1034,0.125,,0.0495,,,,,,block of flats,0.0318,"Stone, brick",No,0.0,0.0,0.0,0.0,-2415.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100149,0,Cash loans,M,Y,N,0,171000.0,539590.5,26374.5,445500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-9203,-481,-1642.0,-1639,4.0,1,1,0,1,0,0,Low-skill Laborers,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Self-employed,0.0531827887508412,0.16446313944142296,0.0920128093981064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100151,0,Cash loans,M,N,N,0,135000.0,182016.0,11772.0,144000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.019101,-16522,-1451,-4101.0,-66,,1,1,0,1,0,0,Accountants,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.6952191372191353,0.7295666907060153,0.0567,0.0331,0.9791,0.7144,0.0208,0.04,0.0345,0.3333,0.375,0.0256,0.0454,0.0434,0.0039,0.0072,0.0578,0.0343,0.9791,0.7256,0.021,0.0403,0.0345,0.3333,0.375,0.0262,0.0496,0.0452,0.0039,0.0076,0.0573,0.0331,0.9791,0.7182,0.0209,0.04,0.0345,0.3333,0.375,0.0261,0.0462,0.0442,0.0039,0.0073,reg oper account,block of flats,0.0471,"Stone, brick",No,0.0,0.0,0.0,0.0,-398.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100152,0,Cash loans,F,N,Y,0,157500.0,254412.0,9720.0,166500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.010032,-16083,-2764,-7358.0,-4654,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,,0.1654420733377721,0.7490217048463391,0.0742,0.0457,0.9821,0.7552,0.0,0.08,0.069,0.3333,0.375,0.0,0.0605,0.0783,0.0,0.0,0.0756,0.0474,0.9821,0.7648,0.0,0.0806,0.069,0.3333,0.375,0.0,0.0661,0.0815,0.0,0.0,0.0749,0.0457,0.9821,0.7585,0.0,0.08,0.069,0.3333,0.375,0.0,0.0616,0.0797,0.0,0.0,reg oper account,block of flats,0.0752,Panel,No,0.0,0.0,0.0,0.0,-1761.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
100153,0,Cash loans,M,Y,Y,0,202500.0,1107981.0,32526.0,967500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-18413,-1895,-10826.0,-1947,15.0,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Construction,,0.6680204349150283,0.3539876078507373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1192.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
100154,0,Revolving loans,M,N,N,0,144000.0,180000.0,9000.0,180000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.030755,-12157,-2995,-4055.0,-267,,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.12739294667525167,0.4949615763457107,0.7380196196295241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100155,0,Cash loans,M,N,N,0,157500.0,675000.0,21906.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-11944,-2899,-5812.0,-2722,,1,1,1,1,1,0,Laborers,2.0,2,2,THURSDAY,11,0,1,1,0,1,1,Construction,,0.2820783472350259,0.5656079814115492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-524.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100156,0,Cash loans,F,Y,N,2,157500.0,945000.0,39127.5,945000.0,Family,Commercial associate,Secondary / secondary special,Married,With parents,0.018209,-14235,-5411,-2248.0,-5376,65.0,1,1,0,1,0,0,Medicine staff,4.0,3,3,THURSDAY,14,0,0,0,0,0,0,Medicine,,0.5978227034457954,0.746300213050371,0.0289,0.0698,0.9682,0.5648,0.0044,0.0,0.1034,0.125,0.125,0.0437,0.0202,0.0264,0.0154,0.0326,0.0294,0.0725,0.9682,0.5818,0.0045,0.0,0.1034,0.125,0.125,0.0447,0.022,0.0275,0.0156,0.0345,0.0291,0.0698,0.9682,0.5706,0.0045,0.0,0.1034,0.125,0.125,0.0444,0.0205,0.0269,0.0155,0.0333,reg oper account,block of flats,0.0278,"Stone, brick",No,0.0,0.0,0.0,0.0,-2703.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
100157,0,Cash loans,M,N,Y,0,180000.0,1755000.0,61132.5,1755000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-16086,-1549,-3174.0,-4584,,1,1,0,1,0,0,,2.0,2,2,MONDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.8678716871178579,0.14768481724551802,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100158,0,Cash loans,M,N,N,0,180000.0,590337.0,27486.0,477000.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.0228,-12348,-1821,-1909.0,-4800,,1,1,0,1,1,0,Core staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Culture,,0.6837025341222017,,0.1515,0.0969,0.995,0.9252,0.0289,0.1332,0.1148,0.375,0.4167,0.0184,0.1219,0.1517,0.0077,0.026,0.1345,0.0659,0.9926,0.902,0.0292,0.1208,0.1034,0.375,0.4167,0.0009,0.1166,0.1351,0.0,0.0,0.1405,0.1091,0.9945,0.9262,0.0291,0.12,0.1034,0.375,0.4167,0.0009,0.1154,0.1587,0.0039,0.0121,reg oper account,block of flats,0.1178,"Stone, brick",No,0.0,0.0,0.0,0.0,-2041.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100159,0,Cash loans,F,N,Y,0,225000.0,1515415.5,41800.5,1354500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0038179999999999998,-14645,-4027,-7154.0,-1969,,1,1,1,1,1,0,Sales staff,2.0,2,2,FRIDAY,3,0,0,0,0,0,0,Trade: type 7,0.5458589248298449,0.5712502464772474,0.7898803468924867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-700.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
100160,1,Cash loans,M,N,Y,0,292500.0,675000.0,36747.0,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004,-16667,-200,-5239.0,-114,,1,1,1,1,1,0,Managers,2.0,2,2,FRIDAY,18,1,1,0,1,1,0,Business Entity Type 3,0.3203218651732389,0.6319612327366237,0.28961123838200553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-106.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100161,0,Cash loans,F,N,Y,0,90000.0,370629.0,13972.5,306000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007120000000000001,-16219,-2599,-9329.0,-4325,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,9,0,0,0,0,1,1,Self-employed,,0.2653117484731741,0.31703177858344445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-306.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100162,0,Cash loans,F,N,Y,0,112500.0,547344.0,18216.0,472500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020246,-21061,365243,-5439.0,-4488,,1,0,0,1,0,0,,1.0,3,3,MONDAY,6,0,0,0,0,0,0,XNA,0.5935670746654023,0.5982432424547262,0.23272477626794336,0.0907,0.0992,0.9771,0.6872,0.0,0.0,0.2069,0.1667,0.2083,0.0456,0.0735,0.0854,0.0019,0.003,0.0903,0.1016,0.9772,0.6994,0.0,0.0,0.2069,0.1667,0.2083,0.0419,0.0781,0.087,0.0,0.0,0.0916,0.0992,0.9771,0.6914,0.0,0.0,0.2069,0.1667,0.2083,0.0464,0.0748,0.087,0.0019,0.003,reg oper account,block of flats,0.0669,Panel,No,1.0,1.0,1.0,1.0,-1594.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100163,0,Cash loans,F,N,Y,0,130500.0,550489.5,19773.0,454500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.018209,-19718,-5717,-8940.0,-3200,,1,1,1,1,1,0,,1.0,3,3,FRIDAY,11,0,0,0,0,0,0,Other,0.6569383528999653,0.3909932576851988,0.09507039584133267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1691.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100164,0,Cash loans,F,Y,N,1,450000.0,407434.5,43362.0,387000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.0105,-16097,-2630,-110.0,-3852,3.0,1,1,0,1,0,0,Core staff,3.0,3,3,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,,0.6220298665860468,0.3280631605201915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-845.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100165,0,Cash loans,F,Y,Y,0,175500.0,1293502.5,35568.0,1129500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21961,365243,-8887.0,-4379,9.0,1,0,0,1,1,0,,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,XNA,0.5311064035337159,0.6466885821859959,0.8128226070575616,0.068,0.073,0.9876,0.83,0.0283,0.0,0.1724,0.1667,0.125,0.0366,0.0546,0.0714,0.0039,0.0094,0.0693,0.0758,0.9876,0.8367,0.0286,0.0,0.1724,0.1667,0.125,0.0374,0.0597,0.0744,0.0039,0.01,0.0687,0.073,0.9876,0.8323,0.0285,0.0,0.1724,0.1667,0.125,0.0372,0.0556,0.0727,0.0039,0.0096,reg oper account,block of flats,0.0737,Panel,No,0.0,0.0,0.0,0.0,-396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100166,0,Cash loans,F,N,Y,3,58500.0,152820.0,15241.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.025164,-14359,-1894,-2908.0,-4480,,1,1,1,1,0,0,Core staff,5.0,2,2,FRIDAY,8,0,0,0,0,1,1,Government,,0.5248175794365513,0.15663982703141147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100167,0,Cash loans,F,N,Y,0,180000.0,427500.0,46170.0,427500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392000000000002,-15127,-1039,-4221.0,-652,,1,1,0,1,1,0,,2.0,2,2,FRIDAY,16,0,0,0,0,1,1,Hotel,,0.5513078693516321,0.16146308000577247,0.0082,,0.9732,,,0.0,0.069,0.0417,,,,0.0084,,0.0,0.0084,,0.9732,,,0.0,0.069,0.0417,,,,0.0088,,0.0,0.0083,,0.9732,,,0.0,0.069,0.0417,,,,0.0086,,0.0,,block of flats,0.0066,"Stone, brick",No,0.0,0.0,0.0,0.0,-1914.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100173,0,Cash loans,F,N,N,0,117000.0,781920.0,26725.5,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.02461,-11633,-2596,-5430.0,-3851,,1,1,0,1,1,0,Core staff,1.0,2,2,TUESDAY,17,0,0,0,0,0,0,Government,0.7239404653083322,0.6363951652298555,0.4525335592581747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,0.0,1.0,0.0,-1166.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100174,0,Revolving loans,F,N,Y,2,180000.0,225000.0,11250.0,225000.0,"Spouse, partner",Working,Incomplete higher,Married,Municipal apartment,0.032561,-14597,-1997,-8491.0,-3681,,1,1,1,1,1,0,Sales staff,4.0,1,1,FRIDAY,15,0,0,0,0,0,0,Self-employed,,0.7047931325938472,0.5656079814115492,0.0557,,0.9752,,,0.04,0.0345,0.3333,,0.0361,,0.0383,,0.0028,0.0567,,0.9752,,,0.0403,0.0345,0.3333,,0.0369,,0.04,,0.003,0.0562,,0.9752,,,0.04,0.0345,0.3333,,0.0367,,0.039,,0.0029,,,0.0308,Panel,No,0.0,0.0,0.0,0.0,-307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100175,0,Cash loans,F,N,Y,1,202500.0,1251072.0,45067.5,1080000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010147,-16296,-266,-164.0,-4568,,1,1,0,1,0,0,,3.0,2,2,TUESDAY,19,0,0,0,0,0,0,Industry: type 7,0.5803669462489124,0.7636485619996934,0.3296550543128238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1683.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
100176,0,Cash loans,F,N,Y,0,135000.0,1078200.0,31653.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006000000000001,-17682,-4319,-2630.0,-1211,,1,1,0,1,1,0,Laborers,2.0,2,2,WEDNESDAY,6,0,0,0,0,0,0,Government,,0.5852908069048889,0.816092360478441,0.0701,0.0533,0.996,0.9456,0.018000000000000002,0.08,0.069,0.3333,0.375,0.0096,0.0555,0.07,0.0077,0.0164,0.0714,0.0553,0.996,0.9477,0.0182,0.0806,0.069,0.3333,0.375,0.0098,0.0606,0.0729,0.0078,0.0174,0.0708,0.0533,0.996,0.9463,0.0181,0.08,0.069,0.3333,0.375,0.0098,0.0564,0.0713,0.0078,0.0168,reg oper account,block of flats,0.0685,Panel,No,1.0,0.0,1.0,0.0,-131.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100177,0,Cash loans,M,N,N,1,112500.0,312682.5,33309.0,297000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010643000000000001,-14311,-334,-8401.0,-4248,,1,1,1,1,0,0,,3.0,2,2,THURSDAY,10,0,1,1,0,1,1,Self-employed,0.31935653689296545,0.6036550365741279,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-328.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100178,0,Cash loans,F,N,Y,0,119250.0,679500.0,28917.0,679500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.008865999999999999,-19286,-1485,-7887.0,-2835,,1,1,1,1,1,0,,1.0,2,2,MONDAY,13,0,0,0,0,0,0,Self-employed,0.7233712633792718,0.7651254360605889,0.4170996682522097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2085.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100179,0,Cash loans,F,Y,N,0,202500.0,675000.0,53329.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,-11375,-2311,-180.0,-2009,4.0,1,1,0,1,0,0,Managers,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Trade: type 7,0.6748315126672113,0.6161564242321512,0.6738300778602003,0.5845,0.457,0.9945,0.9252,0.3468,0.6,0.2414,0.9167,0.5,0.2847,0.4287,0.7187,0.2201,0.7729,0.5956,0.4742,0.9945,0.9281,0.35,0.6042,0.2414,0.9167,0.5,0.2912,0.4683,0.7488,0.2218,0.8183,0.5902,0.457,0.9945,0.9262,0.349,0.6,0.2414,0.9167,0.5,0.2896,0.4361,0.7317,0.2213,0.7892,reg oper account,block of flats,0.7334,Monolithic,No,0.0,0.0,0.0,0.0,-1792.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
100180,0,Cash loans,F,N,Y,1,315000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.020713,-15581,-4940,-9520.0,-5239,,1,1,0,1,0,0,Accountants,3.0,3,2,FRIDAY,15,0,0,0,0,1,1,Transport: type 4,0.7290899091709767,0.5098519541101603,0.6754132910917112,0.0907,0.1072,0.9811,0.7416,0.0189,0.0,0.2069,0.1667,0.2083,0.2668,0.07400000000000001,0.0839,0.0,0.0,0.0924,0.1113,0.9811,0.7517,0.019,0.0,0.2069,0.1667,0.2083,0.2729,0.0808,0.0874,0.0,0.0,0.0916,0.1072,0.9811,0.7451,0.019,0.0,0.2069,0.1667,0.2083,0.2715,0.0752,0.0854,0.0,0.0,reg oper account,block of flats,0.0763,Panel,No,1.0,0.0,1.0,0.0,-1020.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,3.0
